index,날짜,평균기온,최고기온,최저기온
2538,2021-12-13,-2.2,1.9,-5.9
2539,2021-12-14,3.7,8.2,-0.7
2540,2021-12-15,7.2,10.0,5.4
2541,2021-12-16,6.4,9.8,3.3
2542,2021-12-17,-5.6,3.2,-10.1
2543,2021-12-18,-5.7,-1.8,-11.2
2544,2021-12-19,-0.8,4.2,-5.8
2545,2021-12-20,5.2,11.1,-0.9
2546,2021-12-21,5.2,8.9,0.8
2547,2021-12-22,2.2,8.2,-2.6
2548,2021-12-23,2.7,8.3,-1.5
2549,2021-12-24,-0.3,3.2,-7.3
2550,2021-12-25,-11.7,-7.3,-14.4
2551,2021-12-26,-12.1,-7.3,-15.5
2552,2021-12-27,-7.6,-3.9,-12.9
2553,2021-12-28,-4.1,-0.9,-8.5
2554,2021-12-29,0.4,5.9,-3.8
2555,2021-12-30,-3.9,0.2,-6.8
2556,2021-12-31,-6.7,-3.9,-8.8
2557,2022-01-01,-4.3,2.3,-10.2
2558,2022-01-02,-1.3,3.0,-5.2
2559,2022-01-03,-1.9,2.5,-8.0
2560,2022-01-04,-2.5,1.0,-5.6
2561,2022-01-05,-2.8,1.9,-7.8
2562,2022-01-06,-2.2,3.3,-5.9
2563,2022-01-07,-1.6,4.5,-5.9
2564,2022-01-08,0.3,3.7,-5.0
2565,2022-01-09,1.3,5.6,-1.2
2566,2022-01-10,0.5,4.4,-3.4
2567,2022-01-11,-7.4,0.3,-10.3
2568,2022-01-12,-7.7,-3.4,-11.3
2569,2022-01-13,-6.4,-3.1,-8.9
2570,2022-01-14,-4.8,1.3,-10.1
2571,2022-01-15,-1.0,1.8,-5.3
2572,2022-01-16,-2.0,2.4,-7.2
2573,2022-01-17,-5.8,0.1,-9.2
2574,2022-01-18,-5.6,-0.7,-9.9
2575,2022-01-19,-5.3,-2.7,-7.7
2576,2022-01-20,-5.0,0.9,-9.8
2577,2022-01-21,-2.7,4.6,-8.7
2578,2022-01-22,0.3,7.1,-5.0
2579,2022-01-23,2.0,6.7,-0.6
2580,2022-01-24,4.6,8.4,1.3
2581,2022-01-25,2.8,4.5,1.9
2582,2022-01-26,1.3,6.8,-1.9
2583,2022-01-27,-1.1,4.0,-4.6
2584,2022-01-28,-2.7,2.1,-5.9
2585,2022-01-29,-3.6,0.9,-7.2
2586,2022-01-30,-2.8,2.4,-8.0
2587,2022-01-31,-0.7,4.8,-6.8
2588,2022-02-01,-1.3,0.9,-2.7
2589,2022-02-02,-3.4,0.0,-6.0
2590,2022-02-03,-3.4,0.4,-6.9
2591,2022-02-04,-5.2,-0.7,-8.2
2592,2022-02-05,-6.6,-2.0,-9.7
2593,2022-02-06,-3.9,1.7,-8.4
2594,2022-02-07,-2.5,1.9,-7.3
2595,2022-02-08,-0.1,5.6,-4.1
2596,2022-02-09,1.0,7.2,-4.3
2597,2022-02-10,1.4,6.7,-3.2
2598,2022-02-11,2.9,8.8,-2.6
2599,2022-02-12,4.8,10.4,-0.1
2600,2022-02-13,4.8,9.5,1.6
2601,2022-02-14,2.5,8.1,-1.3
2602,2022-02-15,-4.7,-1.3,-7.7
2603,2022-02-16,-7.3,-4.1,-9.6
2604,2022-02-17,-6.2,-0.5,-10.7
2605,2022-02-18,-1.2,5.7,-8.0
2606,2022-02-19,-1.7,3.7,-6.2
2607,2022-02-20,-4.8,-0.5,-8.4
2608,2022-02-21,-3.0,3.6,-8.1
2609,2022-02-22,-4.5,0.5,-8.0
2610,2022-02-23,-5.6,-0.6,-10.0
2611,2022-02-24,-2.4,3.7,-8.5
2612,2022-02-25,3.0,8.4,-3.6
2613,2022-02-26,5.4,9.3,1.0
2614,2022-02-27,3.7,9.1,-1.6
2615,2022-02-28,6.8,11.5,2.7
2616,2022-03-01,5.8,9.7,0.3
2617,2022-03-02,3.5,8.8,-2.3
2618,2022-03-03,5.8,12.4,0.9
2619,2022-03-04,6.9,14.6,0.6
2620,2022-03-05,2.3,6.7,-0.7
2621,2022-03-06,1.4,6.8,-3.0
2622,2022-03-07,2.8,8.7,-2.7
2623,2022-03-08,6.0,12.3,1.1
2624,2022-03-09,7.1,14.8,1.7
2625,2022-03-10,9.3,15.8,4.2
2626,2022-03-11,11.2,18.4,5.1
2627,2022-03-12,12.8,19.5,6.3
2628,2022-03-13,11.7,12.6,10.7
2629,2022-03-14,8.2,13.2,4.9
2630,2022-03-15,7.2,13.3,2.3
2631,2022-03-16,10.3,16.8,3.6
2632,2022-03-17,10.7,15.1,7.8
2633,2022-03-18,7.5,9.6,5.5
2634,2022-03-19,3.4,6.1,0.9
2635,2022-03-20,5.4,9.3,2.2
2636,2022-03-21,5.0,10.9,-0.3
2637,2022-03-22,7.1,13.6,1.1
2638,2022-03-23,6.2,8.2,4.9
2639,2022-03-24,8.2,12.4,3.9
2640,2022-03-25,12.0,17.2,6.3
2641,2022-03-26,11.8,14.7,9.5
2642,2022-03-27,8.1,12.6,5.0
2643,2022-03-28,8.2,15.1,1.5
2644,2022-03-29,9.7,15.6,3.3
2645,2022-03-30,10.8,15.7,5.9
2646,2022-03-31,10.9,14.7,7.6
2647,2022-04-01,9.2,14.9,4.5
2648,2022-04-02,8.2,14.2,3.7
2649,2022-04-03,9.6,17.0,3.5
2650,2022-04-04,10.3,16.4,5.1
2651,2022-04-05,10.3,15.8,4.9
2652,2022-04-06,11.7,17.0,8.0
2653,2022-04-07,10.9,15.7,7.4
2654,2022-04-08,12.9,20.0,5.1
2655,2022-04-09,17.8,24.2,12.4
2656,2022-04-10,18.2,25.1,12.7
2657,2022-04-11,19.6,26.6,13.4
2658,2022-04-12,19.3,26.4,15.9
2659,2022-04-13,13.1,15.9,12.0
2660,2022-04-14,13.2,15.3,11.4
2661,2022-04-15,13.3,19.3,7.5
2662,2022-04-16,13.2,20.2,7.1
2663,2022-04-17,14.0,21.9,7.2
2664,2022-04-18,15.2,21.6,11.4
2665,2022-04-19,15.2,22.1,8.9
2666,2022-04-20,15.7,22.1,9.7
2667,2022-04-21,16.3,22.7,9.6
2668,2022-04-22,15.0,16.8,13.2
2669,2022-04-23,17.7,25.3,10.4
2670,2022-04-24,18.5,24.5,15.0
2671,2022-04-25,20.0,23.6,17.0
2672,2022-04-26,21.9,28.7,17.0
2673,2022-04-27,17.7,23.9,12.6
2674,2022-04-28,18.2,25.9,11.6
2675,2022-04-29,13.4,16.5,10.7
2676,2022-04-30,13.0,17.8,10.5
2677,2022-05-01,13.4,19.2,7.9
2678,2022-05-02,14.2,19.4,9.1
2679,2022-05-03,14.8,20.8,9.1
2680,2022-05-04,17.8,25.2,10.0
2681,2022-05-05,18.9,25.8,12.5
2682,2022-05-06,19.6,25.6,13.7
2683,2022-05-07,18.4,23.1,15.3
2684,2022-05-08,15.3,18.2,11.7
2685,2022-05-09,17.9,25.3,11.0
2686,2022-05-10,19.9,26.3,13.6
2687,2022-05-11,19.7,25.2,16.6
2688,2022-05-12,20.9,28.1,14.1
2689,2022-05-13,19.4,25.2,15.0
2690,2022-05-14,15.7,20.0,11.9
2691,2022-05-15,16.2,22.4,10.5
2692,2022-05-16,17.3,23.7,10.9
2693,2022-05-17,20.0,27.4,13.0
2694,2022-05-18,20.0,25.4,15.7
2695,2022-05-19,19.9,24.2,16.1
2696,2022-05-20,20.6,25.8,15.6
2697,2022-05-21,20.1,26.0,16.1
2698,2022-05-22,20.3,25.8,15.7
2699,2022-05-23,23.0,30.7,17.8
2700,2022-05-24,22.9,30.2,16.7
2701,2022-05-25,21.0,26.7,16.7
2702,2022-05-26,18.7,23.5,14.1
2703,2022-05-27,20.0,25.6,16.0
2704,2022-05-28,22.3,29.3,15.0
2705,2022-05-29,23.1,29.7,19.3
2706,2022-05-30,20.8,24.7,17.2
2707,2022-05-31,20.7,27.2,14.2
2708,2022-06-01,22.1,28.6,16.2
2709,2022-06-02,21.5,26.9,17.1
2710,2022-06-03,24.5,32.6,18.7
2711,2022-06-04,25.6,29.7,20.3
2712,2022-06-05,22.7,27.0,20.2
2713,2022-06-06,19.7,24.5,16.7
2714,2022-06-07,20.6,25.1,15.1
2715,2022-06-08,21.2,25.8,16.2
2716,2022-06-09,20.9,24.5,18.5
2717,2022-06-10,20.9,26.6,17.2
2718,2022-06-11,24.6,32.7,17.7
2719,2022-06-12,24.6,31.5,18.9
2720,2022-06-13,23.6,29.2,19.6
2721,2022-06-14,21.5,27.1,17.7
2722,2022-06-15,17.5,20.1,14.9
2723,2022-06-16,20.3,24.8,17.6
2724,2022-06-17,22.5,28.1,16.5
2725,2022-06-18,23.3,25.1,22.0
2726,2022-06-19,23.4,25.1,22.3
2727,2022-06-20,25.2,29.0,22.0
2728,2022-06-21,26.5,32.6,21.2
2729,2022-06-22,25.9,31.0,21.9
2730,2022-06-23,24.3,26.4,23.3
2731,2022-06-24,22.6,24.9,20.6
2732,2022-06-25,26.0,30.5,21.5
2733,2022-06-26,26.5,28.1,24.8
2734,2022-06-27,26.8,28.1,25.4
2735,2022-06-28,26.9,27.9,25.7
2736,2022-06-29,25.1,26.1,24.4
2737,2022-06-30,22.3,24.5,21.2
2738,2022-07-01,26.6,30.9,21.9
2739,2022-07-02,28.8,33.8,24.0
2740,2022-07-03,29.3,34.2,24.4
2741,2022-07-04,29.3,32.6,26.4
2742,2022-07-05,29.2,33.1,26.7
2743,2022-07-06,29.5,33.3,26.2
2744,2022-07-07,28.2,31.0,26.4
2745,2022-07-08,25.8,27.9,24.0
2746,2022-07-09,26.9,30.9,24.0
2747,2022-07-10,29.2,35.1,24.6
2748,2022-07-11,27.0,30.6,24.7
2749,2022-07-12,26.8,29.4,23.2
2750,2022-07-13,25.0,27.1,24.0
2751,2022-07-14,25.7,29.9,23.3
2752,2022-07-15,26.0,30.3,23.0
2753,2022-07-16,24.8,28.2,23.2
2754,2022-07-17,25.5,29.7,22.5
2755,2022-07-18,26.8,30.1,23.1
2756,2022-07-19,27.4,31.1,24.3
2757,2022-07-20,27.1,30.4,24.3
2758,2022-07-21,23.2,25.2,20.8
2759,2022-07-22,25.1,27.5,22.9
2760,2022-07-23,24.8,28.0,22.3
2761,2022-07-24,25.0,28.4,22.0
2762,2022-07-25,27.5,32.0,23.6
2763,2022-07-26,28.9,33.1,24.4
2764,2022-07-27,29.3,33.4,26.4
2765,2022-07-28,29.7,34.4,25.1
2766,2022-07-29,30.7,34.3,27.3
2767,2022-07-30,30.9,36.1,27.3
2768,2022-07-31,27.2,29.0,25.4
2769,2022-08-01,28.6,32.4,25.4
2770,2022-08-02,26.8,28.5,25.5
2771,2022-08-03,27.1,30.0,25.2
2772,2022-08-04,28.9,32.9,26.0
2773,2022-08-05,29.4,32.7,27.0
2774,2022-08-06,28.7,30.3,27.4
2775,2022-08-07,28.9,31.7,27.2
2776,2022-08-08,26.8,28.4,
2777,2022-08-09,25.1,26.5,22.0
2778,2022-08-10,24.7,28.8,21.4
2779,2022-08-11,25.0,27.5,23.4
2780,2022-08-12,27.0,32.4,23.0
2781,2022-08-13,25.8,27.5,24.7
2782,2022-08-14,27.6,31.5,24.5
2783,2022-08-15,28.1,29.8,26.6
2784,2022-08-16,26.7,30.0,24.1
2785,2022-08-17,26.0,30.5,22.8
2786,2022-08-18,25.6,29.8,22.4
2787,2022-08-19,26.0,27.5,23.3
2788,2022-08-20,28.2,32.0,25.7
2789,2022-08-21,28.1,32.0,24.7
2790,2022-08-22,26.8,30.2,22.9
2791,2022-08-23,25.4,30.2,22.4
2792,2022-08-24,24.8,27.9,22.4
2793,2022-08-25,22.2,24.0,21.1
2794,2022-08-26,23.8,28.4,19.9
2795,2022-08-27,21.5,25.5,17.6
2796,2022-08-28,22.6,28.4,16.1
2797,2022-08-29,21.0,22.5,19.5
2798,2022-08-30,19.1,20.3,17.9
2799,2022-08-31,21.7,24.9,19.6
2800,2022-09-01,24.0,30.4,18.3
2801,2022-09-02,24.7,29.8,20.3
2802,2022-09-03,24.2,29.2,20.5
2803,2022-09-04,22.3,24.0,19.8
2804,2022-09-05,19.2,22.7,17.7
2805,2022-09-06,21.0,26.3,17.0
2806,2022-09-07,22.8,28.1,17.9
2807,2022-09-08,23.2,29.5,16.7
2808,2022-09-09,24.3,30.8,18.9
2809,2022-09-10,23.6,28.4,19.0
2810,2022-09-11,23.3,26.4,20.6
2811,2022-09-12,23.8,27.5,20.3
2812,2022-09-13,24.3,26.4,21.8
2813,2022-09-14,24.6,27.9,22.7
2814,2022-09-15,25.2,28.3,22.0
2815,2022-09-16,25.7,29.9,23.4
2816,2022-09-17,25.6,29.4,23.3
2817,2022-09-18,27.1,32.5,23.0
2818,2022-09-19,24.6,29.6,19.5
2819,2022-09-20,19.9,24.6,16.1
2820,2022-09-21,19.4,25.6,13.0
2821,2022-09-22,19.8,24.7,14.2
2822,2022-09-23,17.5,22.2,14.7
2823,2022-09-24,18.5,24.2,12.3
2824,2022-09-25,19.6,25.2,15.4
2825,2022-09-26,20.0,25.4,14.8
2826,2022-09-27,20.9,28.0,14.0
2827,2022-09-28,20.4,26.1,16.1
2828,2022-09-29,20.4,26.5,16.4
2829,2022-09-30,20.7,27.7,14.8
2830,2022-10-01,20.9,27.6,14.4
2831,2022-10-02,19.4,21.6,17.2
2832,2022-10-03,21.4,23.4,17.5
2833,2022-10-04,17.9,23.0,14.2
2834,2022-10-05,16.6,21.6,14.1
2835,2022-10-06,15.8,19.1,12.7
2836,2022-10-07,14.3,18.6,11.0
2837,2022-10-08,15.8,21.6,11.1
2838,2022-10-09,13.1,14.5,10.7
2839,2022-10-10,9.9,11.9,8.2
2840,2022-10-11,11.1,16.4,7.4
2841,2022-10-12,13.5,20.6,6.5
2842,2022-10-13,16.3,22.7,10.7
2843,2022-10-14,17.1,23.0,12.4
2844,2022-10-15,18.2,24.4,12.6
2845,2022-10-16,16.9,20.5,15.1
2846,2022-10-17,11.2,15.1,7.4
2847,2022-10-18,9.4,14.2,5.0
2848,2022-10-19,10.5,16.8,4.4
2849,2022-10-20,12.9,19.7,6.0
2850,2022-10-21,14.0,20.9,8.8
2851,2022-10-22,15.1,20.8,10.5
2852,2022-10-23,14.0,18.6,10.4
2853,2022-10-24,10.6,14.8,7.5
2854,2022-10-25,11.3,17.6,5.9
2855,2022-10-26,12.9,17.8,8.0
2856,2022-10-27,13.2,18.9,8.6
2857,2022-10-28,13.6,20.6,8.2
2858,2022-10-29,14.8,21.3,10.2
2859,2022-10-30,14.9,21.3,10.4
2860,2022-10-31,14.9,21.1,11.2
2861,2022-11-01,13.1,17.8,9.4
2862,2022-11-02,11.1,17.9,5.5
2863,2022-11-03,9.3,13.4,5.6
2864,2022-11-04,4.9,9.8,1.6
2865,2022-11-05,6.5,13.6,0.8
2866,2022-11-06,9.6,16.4,3.7
2867,2022-11-07,11.4,16.6,6.1
2868,2022-11-08,12.9,17.9,9.7
2869,2022-11-09,11.4,16.0,6.7
2870,2022-11-10,13.5,19.1,8.8
2871,2022-11-11,15.6,22.1,10.9
2872,2022-11-12,16.3,22.0,11.6
2873,2022-11-13,10.3,17.3,8.7
2874,2022-11-14,9.7,13.8,5.9
2875,2022-11-15,8.1,12.3,4.0
2876,2022-11-16,8.5,13.0,5.5
2877,2022-11-17,10.2,16.6,5.4
2878,2022-11-18,11.0,18.1,5.3
2879,2022-11-19,12.9,19.2,8.7
2880,2022-11-20,13.7,20.2,9.5
2881,2022-11-21,11.8,16.2,9.3
2882,2022-11-22,10.7,13.7,7.0
2883,2022-11-23,10.8,15.2,6.8
2884,2022-11-24,9.4,14.1,5.9
2885,2022-11-25,12.3,17.8,7.1
2886,2022-11-26,6.7,12.9,1.0
2887,2022-11-27,5.4,11.5,-1.1
2888,2022-11-28,12.3,15.0,7.5
2889,2022-11-29,6.9,15.0,-1.6
2890,2022-11-30,-5.4,-1.6,-8.1
2891,2022-12-01,-5.4,-1.2,-9.4
2892,2022-12-02,-2.5,3.0,-7.6
2893,2022-12-03,2.1,7.0,-0.3
2894,2022-12-04,-3.5,-0.2,-5.2
2895,2022-12-05,-3.1,1.9,-7.0
2896,2022-12-06,0.9,5.3,-3.9
2897,2022-12-07,4.9,9.0,1.2
2898,2022-12-08,3.7,9.1,0.1
2899,2022-12-09,4.5,10.2,0.9
2900,2022-12-10,2.6,6.7,-0.6
2901,2022-12-11,1.6,6.8,-1.5
2902,2022-12-12,2.0,6.3,-2.0
2903,2022-12-13,0.0,3.1,-6.4
2904,2022-12-14,-8.4,-4.9,-11.0
2905,2022-12-15,-4.5,-1.3,-8.5
2906,2022-12-16,-6.3,-2.2,-9.6
2907,2022-12-17,-7.0,-3.2,-9.8
2908,2022-12-18,-9.5,-5.6,-12.4
2909,2022-12-19,-7.0,-2.5,-12.0
2910,2022-12-20,-3.2,2.9,-9.5
2911,2022-12-21,-0.1,2.6,-2.6
2912,2022-12-22,-7.8,-2.6,-11.3
2913,2022-12-23,-11.8,-8.6,-13.7
2914,2022-12-24,-8.4,-2.0,-13.5
2915,2022-12-25,-5.4,0.2,-9.6
2916,2022-12-26,-3.9,1.7,-7.9
2917,2022-12-27,-2.6,3.3,-7.3
2918,2022-12-28,-3.3,0.1,-6.0
2919,2022-12-29,-2.9,2.1,-7.8
2920,2022-12-30,-1.8,2.3,-4.4
2921,2022-12-31,-1.2,2.1,-5.1
2922,2023-01-01,-0.2,3.8,-4.3
2923,2023-01-02,-4.5,-0.4,-7.4
2924,2023-01-03,-5.0,0.6,-9.0
2925,2023-01-04,-1.8,3.3,-5.7
2926,2023-01-05,-1.6,3.6,-5.6
2927,2023-01-06,0.6,5.7,-4.7
2928,2023-01-07,1.5,3.8,-1.4
2929,2023-01-08,1.3,6.3,-3.7
2930,2023-01-09,3.1,7.0,-1.3
2931,2023-01-10,1.6,9.1,-3.9
2932,2023-01-11,2.6,9.2,-2.0
2933,2023-01-12,5.9,12.5,-0.6
2934,2023-01-13,8.3,10.1,5.1
2935,2023-01-14,6.6,8.4,3.8
2936,2023-01-15,-0.2,3.8,-3.5
2937,2023-01-16,-4.6,-1.2,-6.8
2938,2023-01-17,-3.7,-0.4,-7.0
2939,2023-01-18,-1.9,2.2,-4.6
2940,2023-01-19,-0.4,4.3,-6.0
2941,2023-01-20,-3.3,2.0,-7.7
2942,2023-01-21,-4.5,1.5,-10.5
2943,2023-01-22,-0.6,2.6,-2.8
2944,2023-01-23,-0.8,4.6,-6.9
2945,2023-01-24,-14.7,-6.9,-17.0
2946,2023-01-25,-11.3,-5.4,-17.3
2947,2023-01-26,-6.0,-3.5,-9.0
2948,2023-01-27,-7.3,-3.8,-9.6
2949,2023-01-28,-6.0,-0.6,-11.2
2950,2023-01-29,-1.8,4.9,-8.0
2951,2023-01-30,-0.9,4.2,-4.4
2952,2023-01-31,2.4,7.8,-3.5
2953,2023-02-01,0.9,6.0,-3.0
2954,2023-02-02,-2.4,1.4,-5.1
2955,2023-02-03,-1.6,3.4,-3.9
2956,2023-02-04,-0.2,6.0,-5.2
2957,2023-02-05,1.7,7.1,-3.3
2958,2023-02-06,3.0,8.8,-1.7
2959,2023-02-07,3.5,9.5,-0.6
2960,2023-02-08,2.1,7.8,-1.3
2961,2023-02-09,4.0,9.9,-2.8
2962,2023-02-10,3.8,6.2,1.1
2963,2023-02-11,2.8,8.5,-1.2
2964,2023-02-12,3.7,7.6,-0.9
2965,2023-02-13,5.9,8.4,2.7
2966,2023-02-14,1.7,6.6,-2.5
2967,2023-02-15,3.2,8.9,-1.2
2968,2023-02-16,2.3,4.5,-0.7
2969,2023-02-17,3.4,9.8,-1.5
2970,2023-02-18,5.7,8.1,3.0
2971,2023-02-19,3.5,6.1,0.2
2972,2023-02-20,-0.5,2.4,-3.5
2973,2023-02-21,-1.3,4.8,-5.3
2974,2023-02-22,1.2,8.4,-4.5
2975,2023-02-23,2.9,9.2,-1.8
2976,2023-02-24,3.5,8.5,-0.4
2977,2023-02-25,0.7,5.7,-2.9
2978,2023-02-26,2.2,9.4,-3.4
2979,2023-02-27,4.4,12.4,-1.8
2980,2023-02-28,4.3,8.7,-0.7
2981,2023-03-01,6.0,9.0,2.9
2982,2023-03-02,2.2,6.6,-1.8
2983,2023-03-03,4.6,10.4,-1.9
2984,2023-03-04,7.7,14.1,3.7
2985,2023-03-05,8.0,15.4,2.5
2986,2023-03-06,9.2,16.5,2.2
2987,2023-03-07,11.7,19.4,6.3
2988,2023-03-08,12.5,17.7,7.4
2989,2023-03-09,10.3,13.1,7.4
2990,2023-03-10,13.5,22.2,6.2
2991,2023-03-11,15.2,22.8,10.2
2992,2023-03-12,5.9,12.6,0.6
2993,2023-03-13,2.9,7.6,-1.9
2994,2023-03-14,9.2,15.4,3.3
2995,2023-03-15,8.6,14.4,3.5
2996,2023-03-16,4.6,9.0,0.4
